#auto generated file!
33;506;503;502;0;0;984;2362;55;201.65147413740763;202.42449378836804;0.5921372980192152
34;506;503;502;0;0;530;622;1;208.4481781305731;209.13774189918055;0.5921372980192152
35;506;503;502;0;0;873;1036;45;209.05467496895625;209.80729020815195;0.5921372980192152
36;506;503;502;0;0;2624;3235;6;213.67303115792558;214.74752139712126;0.5921372980192152
37;506;503;502;0;0;633;9409;26;225.14376956516415;225.85226715730101;0.5921372980192152
38;506;503;502;0;0;16;837;18;230.81370114641103;259.0950308285944;0.5921372980192152
39;506;503;502;0;0;1295;2413;2;258.5028935305752;259.33308229918265;0.5921372980192152
40;506;503;502;0;0;3722;334;34;264.2906231838955;265.5669516583853;0.5921372980192152
41;506;503;502;0;0;972;1937;11;266.4370219579351;267.20783572654256;0.5921372980192152
42;506;503;502;0;0;2859;1877;24;267.33473755764294;268.4524263262504;0.5921372980192152
43;506;503;502;0;0;507;119;9;272.2523058317257;272.9376416591567;0.5921372980192152
44;506;503;502;0;0;282;1262;2;275.82226316797284;276.46623870128616;0.5921372980192152
45;506;503;502;0;0;295;140;62;279.4301930839742;280.0765583231699;0.5921372980192152
46;506;503;502;0;0;88;2022;2;288.3084829922453;288.9167967608527;0.5921372980192152
47;506;503;502;0;0;10786;1740;73;290.34022427843524;292.91508216468975;0.5921372980192152
48;506;503;502;0;0;987;206;22;313.9544245447079;314.7279956662565;0.5921372980192152
49;506;503;502;0;0;623;1595;27;320.6069774579308;321.31363681477353;0.5921372980192152
50;506;503;502;0;0;350;933;32;322.90733841511445;323.5638139484278;0.5921372980192152
51;506;503;502;0;0;1659;418;62;333.19526907540313;334.09236960871647;0.5921372980192152
52;506;503;502;0;0;1151;3073;73;334.9106685118545;335.7142222131832;0.5921372980192152
53;506;503;502;0;0;36;295;2;334.92962167986985;335.7142222131832;0.5921372980192152
54;506;503;502;0;0;3964;1500;4;336.1027122313012;337.4235259999087;0.5921372980192152
55;506;503;502;0;0;2510;368;21;337.3429575351681;338.3964918920109;0.5921372980192152
56;506;503;502;0;0;1246;967;10;340.03660270013063;340.8577841157969;0.5921372980192152
57;506;503;502;0;0;5271;2138;81;341.210426519866;342.77149764141467;0.5921372980192152
58;506;503;502;0;0;788;517;80;347.63192120332457;348.3688948313449;0.5921372980192152
59;506;503;502;0;0;35;1685;13;347.6690369450904;348.3688948313449;0.5921372980192152
60;506;503;502;0;0;1441;8185;8;389.6176446331251;390.4746716370267;0.5921372980192152
61;506;503;502;0;0;2815;1013;1;392.7026124299441;393.8122129632575;0.5921372980192152
62;506;503;502;0;0;129;903;37;396.23978196360156;396.8556324969149;0.5921372980192152
63;506;503;502;0;0;718;225;24;399.52912330124406;400.25324589338095;0.5921372980192152
64;506;503;502;0;0;1718;429;7;404.337211219498;405.24515734104665;0.5921372980192152
65;506;503;502;0;0;202;1229;7;408.9070088401288;409.5362784910892;0.5921372980192152
66;506;503;502;0;0;163;510;27;432.62658878011473;433.2486893134281;0.5921372980192152
67;506;503;502;0;0;2148;2354;30;435.99955923275894;436.9865494719546;0.5921372980192152
68;506;503;502;0;0;1435;831;4;447.0229404573599;447.87886452008496;0.5921372980192152
69;506;503;502;0;0;1152;1115;47;455.83511854252146;456.639020546423;0.5921372980192152
70;506;503;502;0;0;3939;394;28;459.1625796458438;460.47879782621595;0.5921372980192152
71;506;503;502;0;0;1155;108;2;460.0458306220622;460.85028409655206;0.5921372980192152
72;506;503;502;0;0;528;1031;40;463.34656926098336;464.035765382532;0.5921372980192152
73;506;503;502;0;0;952;513;6;474.39205887890716;475.1591961769264;0.5921372980192152
74;506;503;502;0;0;1940;1506;30;499.0577725771997;500.0065275222778;0.5921372980192152
75;506;503;502;0;0;1503;1772;21;503.54716547835153;504.41558954107666;0.5921372980192152
76;506;503;502;0;0;295;169;1;509.5424386327532;510.1888038719489;0.5921372980192152
77;506;503;502;0;0;5803;495;16;511.52184265916753;513.1807078983633;0.5921372980192152
78;506;503;502;0;0;406;521;5;519.4470667319636;520.113836382924;0.5921372980192152
79;506;503;502;0;0;1115;1064;73;520.7146456442503;521.5117461775636;0.5921372980192152
80;506;503;502;0;0;338;129;3;522.3744772996722;523.0287469506326;0.5921372980192152
81;506;503;502;0;0;1398;1294;1;526.5891288671174;527.4382514592543;0.5921372980192152
82;506;503;502;0;0;5484;600;40;527.2967774270281;528.8970029603415;0.5921372980192152
83;506;503;502;0;0;3573;2772;36;534.3051683865791;535.5541071551866;0.5921372980192152
84;506;503;502;0;0;2213;1816;49;553.9884955150551;554.9874342836625;0.5921372980192152
85;506;503;502;0;0;1714;764;6;554.6153888572544;555.5225996846854;0.5921372980192152
86;506;503;502;0;0;3681;1322;11;555.8607724889476;557.1295078537382;0.5921372980192152
87;506;503;502;0;0;3266;383;35;556.1662308498367;557.3587357949147;0.5921372980192152
88;506;503;502;0;0;4267;1311;1;557.4752343725739;558.8517466705931;0.5921372980192152
89;506;503;502;0;0;3078;608;10;567.8196406872111;568.9775868087597;0.5921372980192152
90;506;503;502;0;0;456;6287;84;571.7764012835827;572.4523621110137;0.5921372980192152
91;506;503;502;0;0;512;3982;40;572.4674872695444;573.1537422146225;0.5921372980192152
92;506;503;502;0;0;6527;2765;80;582.0752035776123;583.86705122356;0.5921372980192152
93;506;503;502;0;0;936;1553;30;582.7360336449067;583.5002297664553;0.5921372980192152
94;506;503;502;0;0;271;4142;27;582.9256492196585;583.5676026941483;0.5921372980192152
95;506;503;502;0;0;1505;2047;56;585.8299275287402;586.6987192385242;0.5921372980192152
