0.0	12537.289333779305	1581.4264876614034	5758.960190160875	7269.462793553319	14364.060496892	4133.615654278939	4827.769010491963	5940.002160487299	13908.422219587168	6422.789318091605	1459.3804835565295	3740.0426802251886	1821.1401444588207	8001.8190390755935	9783.999571129343	1481.8220151631506	9159.32902669811	7589.5565701972155	11936.642782722956	7553.343478040157	922.6834088252468	695.3956604284932	11512.059536273297	5339.4845832357205	5937.412687444047	2373.904192415488	9259.359054745426	7395.127004247526	12681.90467257305	10197.474833715904	9572.542908790008	18519.38158269661	1006.9410920979609	331.63295500416353	5283.810076683602	16585.415348846826	8580.686445934693	10743.082589743346	1345.9663581649338	4826.29927020513	6235.331556588712	1144.8012762670512	1211.6078378276995	5940.613168595489	3913.1757073739027	2679.855206353254	4576.84710072347	7565.478621644269	1921.9267169087577	8644.458730424876	6097.060344047444	2226.998595925642	1610.6759485330438	11033.89421658534	4500.5302586967555	10743.4500864565	9374.700268962028	4530.8993614853725	6652.918814256515	1522.9345138739202	6636.346765250446	18322.517649053643	16949.67107481001	3303.7149000564364	6762.48507523572	1347.501183873182	6744.155547900112	20142.05954446419	4625.086432247639	10129.668805501848	7994.698378126358	3717.1439507522705	5192.211675572014	1366.2529108638755	8026.68099185039	5113.545217930199	11082.965184379846	7986.114976930348	1699.092111869334	
12537.289333779305	0.0	13848.55241086982	18229.211635289754	19766.289654415214	1922.5969763405813	8416.260543718417	7766.760723685382	6673.412725461508	1598.8738530130724	6133.45480500365	11203.046540009327	8802.353485178119	10737.515789899979	4543.986468036274	2808.605259417031	11261.665731563517	3435.53300189571	19999.28970099196	801.5702104381402	4994.073423620586	11654.110704184384	11999.909078680468	23997.66578115904	17857.335877316036	6696.278541920812	10240.619264310337	21741.04247881812	19813.76031869507	536.8986747733209	2390.4086935742325	3066.951726148122	6010.056711158818	11546.679188015232	12841.889004129089	17791.658106152056	4098.890224818182	3960.02534915471	1914.3006065239078	13766.793361166343	7740.256057281397	6344.557364836248	11488.138986854283	11328.711382794716	6601.456801975966	8624.433850065783	15198.195725612588	7962.561147249004	5062.605160450584	11000.593689819212	3983.9426386665477	18577.620109126532	14705.815188737603	10957.410956159096	23530.01827479334	16998.081748510565	1793.973809361226	21878.40822601096	8086.296310127155	5899.770681301555	13606.157231106079	5901.089201130992	5846.650776728057	4497.1685963544805	9256.701973806295	5780.461972137607	13689.598031636451	5877.4441867210535	7654.064056783243	8006.030865782723	2586.6254871913256	20483.967985142463	16188.767329643497	7357.280830513251	13515.685365128647	4539.686581815598	7434.005765327323	1485.0426065843055	4559.1851199568755	11127.329353506722	
1581.4264876614034	13848.55241086982	0.0	4383.065352524619	5925.5993199230315	15708.483520013107	5445.962645918049	6082.361795803853	7360.136392598955	15267.359092966317	7715.747573063519	2654.174723076476	5134.092491437771	3303.202460817375	9349.911519695781	11142.476328677429	2587.284583902334	10526.043104754473	6160.126914120513	13284.476637525368	8907.287999845725	2267.691522448456	1891.661880960129	10149.4123770979	4050.0650950792424	7366.658241368612	3611.83320157342	7893.114372794786	5971.569262091681	14026.332700347313	11549.53038893093	10947.712983204025	19853.31753696358	2394.248246765625	1259.4896086613437	3970.7623158315573	17926.7924382112	9917.026870722806	12104.562401533132	360.27916268990356	6235.245440679389	7632.129315571352	2388.450051291267	2629.1959373172763	7301.749578989779	5282.885753691436	1493.3162761970536	5912.402816724833	8965.980436695056	2873.915653208457	10029.511655098328	4733.470054973262	956.7151105100822	3113.5521690884557	9683.751744399107	3175.120366401617	12057.78184847818	8036.829486477001	5980.057156641019	8022.008886257731	326.91833091740835	7967.179297111232	19671.012988851457	18302.609786233486	4738.411845957072	8074.03159370832	247.48549540148585	8154.727626759204	21488.01980526455	5848.66170747127	11512.198624041366	6638.754517164758	2356.1517705804254	6498.357472752236	343.40752528704434	9310.716001122357	6495.254377295363	12418.6543806569	9290.699210449127	2726.1450530743878	
5758.960190160875	18229.211635289754	4383.065352524619	0.0	1547.1914385980058	20082.905770997604	9818.47324039663	10464.445202643408	11692.226517930938	19637.02606112712	12095.770615208265	7027.11124704156	9476.591084901977	7578.844625091914	13719.711689771375	15510.26737297917	6967.992517306624	14890.249849031994	1857.9327967018446	17656.995529687967	13274.70011783526	6595.848172037581	6237.777777866344	5769.351861587733	620.6288789950329	11692.251607239685	7988.878810318861	3512.490085842337	1658.5347030117994	18400.164437145933	15919.791713409653	15308.662734773467	24231.29766005715	6711.519922965868	5436.37488249869	574.4276131003924	22302.623466981848	14290.7308348992	16471.865666571044	4469.858390806922	10572.668111470006	11978.910575892443	6747.153399861696	6938.967415708652	11664.32386849012	9636.967976077292	3086.2280743795195	10280.341151888932	13312.244399016596	7251.179101132298	14385.082589495993	354.60106283991	3539.541146696268	7369.634777074847	5301.062744514105	1267.321890836342	16437.400133384966	3654.756862016805	10288.40956011534	12382.596578013663	4639.950075293358	12340.292561924532	24045.24550624565	22675.183534628068	9055.486210634837	12451.495803081947	4540.2046823102655	12494.029859955182	25863.29895889734	10231.714359194422	15870.09531203587	2255.691166726646	2046.4663192051771	10874.62926964756	4719.648743318303	13692.726532888531	10847.596993099756	16794.099697775095	13670.371860230614	7108.999399505511	
7269.462793553319	19766.289654415214	5925.5993199230315	1547.1914385980058	0.0	21614.84877954612	11352.216748679242	12004.01103946379	13209.04084918591	21166.071416304225	13633.09013551529	8563.262843474675	10999.757715515783	9090.54176752071	15250.336544692529	17039.251000672863	8507.493977852626	16417.639354987492	807.2114016711778	19188.113861187598	14804.296898632061	8122.1898295363535	7768.833086151553	4242.615595981331	1939.455274824738	13206.872594338809	9525.871704106115	1992.2865632923958	695.8035891854206	19931.97068924148	17449.98985380733	16834.329472751135	25765.4736401173	8235.312452333903	6951.265072184007	1986.0939608021588	23835.29351817657	15823.324555292133	18000.30938384848	6000.597630087725	12092.670657585752	13500.66488509635	8279.658665594703	8460.369116494505	13192.557375492115	11163.704091208889	4589.61287795207	11811.762763611863	14832.722491679011	8796.234310402304	15908.736451417763	1193.7105394735506	5064.153693650217	8878.470907096045	3766.574714467016	2771.8775529640793	17973.689736628712	2112.181952850835	11799.912308082095	13909.53878562111	6185.944481788581	13873.167420802927	25576.60706829244	24205.575302556794	10572.086861647515	13986.895729240028	6077.176496783876	14012.549638414615	27395.25066940979	11773.210043117097	17394.10911824436	727.57605480845	3577.523647073382	12409.79913585026	6263.538370499139	15231.762846244435	12372.450771815844	18327.232368796806	15207.109970192585	8651.689116165042	
14364.060496892	1922.5969763405813	15708.483520013107	20082.905770997604	21614.84877954612	0.0	10264.576743575497	9635.405142018806	8450.162425709843	519.2688594321614	7997.238489378688	13056.823164640558	10624.019798663585	12552.748738799497	6364.822824025318	4580.511012045789	13121.656848541656	5207.132600204537	21866.148264325868	2427.4753555061093	6811.864273685081	13493.684057643846	13846.233060773155	25852.16528692547	19697.16967977841	8464.530344674722	12096.763592385329	23595.350616979293	21678.985477513957	1682.881587648531	4166.620164762894	4801.977815925246	4156.741910799606	13382.645565916924	14674.080810807134	19635.132284067444	2221.3551038188143	5792.204997862767	3624.489905037472	15614.631944931096	9544.109562463686	8136.83428349243	13336.00417079036	13160.726429748216	8424.674026472878	10454.003623434552	17035.48981950729	9803.14678616487	6821.308122759789	12875.48465129844	5734.223493005852	20429.43635043509	16550.87198877599	12770.688033961977	25380.96790183352	18843.751522648032	3666.5167252032643	23725.9372220471	9870.190204138336	7711.1659518999695	15473.30147202769	7742.64476333098	3962.5556425420987	2596.127577468226	11067.30733258663	7635.014781977359	15543.172472952323	7645.290160564101	5780.458771174549	9881.236263210001	4260.782449150957	22335.28235951755	18038.81246449961	9210.131821702775	15378.582936664905	6420.281704544518	9250.582061342886	3290.0052866126625	6423.951664996075	12994.772744103066	
4133.615654278939	8416.260543718417	5445.962645918049	9818.47324039663	11352.216748679242	10264.576743575497	0.0	739.5656110088586	2015.0682737924083	9821.482955946653	2289.779901497522	2792.578233172433	578.001648446151	2380.138319406835	3903.9561984602906	5696.664441508822	2862.501982970521	5081.745617553157	11605.909899411754	7839.321812999312	3462.027156322589	3239.1553354051175	3583.9472609944423	15587.813336903493	9441.082635804818	2046.0402579349961	1835.3778263723605	13330.959904179661	11417.531908008865	8581.954873170049	6103.629187292376	5505.31722248972	14413.360963974988	3134.5748749226623	4431.03303953158	9375.677089959932	12484.150435943988	4472.378242381908	6658.763588396787	5351.683464467442	964.4894193484239	2230.000724903039	3072.6044111613246	2922.0171934979453	1864.8389822909733	372.0469590063668	6782.59019108717	475.640231994694	3549.1310121206357	2663.377028832215	4593.584549058071	10165.427510992848	6289.903906858973	2601.718400479408	15117.55173466289	8582.573364910158	6622.744647349425	13464.007532073825	1008.1960532523456	2585.109713812988	5219.298309728841	2521.9659581962155	14227.04727724231	12857.66442067484	1030.673318288616	2635.8099008305417	5278.595729559608	2763.3721609350127	16044.881989510135	648.31968208686	6071.764184731731	12071.558700728065	7775.175292918596	1059.9174690656268	5118.959313411564	3893.7615078025283	1108.3495025953152	6975.637388108178	3858.3365091927044	2752.0729706355005	
4827.769010491963	7766.760723685382	6082.361795803853	10464.445202643408	12004.01103946379	9635.405142018806	739.5656110088586	0.0	1687.6734403154508	9203.75415110188	1638.5045698020817	3444.340315619104	1293.3085026649062	3105.452116653952	3305.834934172423	5093.554139210442	3496.6067344837593	4492.601105450566	12233.505191151253	7217.406082665813	2879.0190413124265	3919.952506541746	4249.983329547055	16231.774130792051	10104.301206942544	1745.645774396964	2481.711691102003	13975.424101788769	12047.472613776139	7955.623385546924	5491.818649773017	4921.822885973719	13773.797368352863	3822.5434859444867	5116.2048519540685	10034.75741324741	11850.505059153036	3854.8435621345484	6053.120915815275	6009.988617780655	999.9474865680073	1797.433630999761	3737.716561579626	3618.502461349112	1372.5455459237394	1078.658377163456	7452.945383066759	519.4811108065729	3039.9633952542363	3240.932262915763	4033.8293513698095	10813.733421542778	6950.798594746535	3326.0767813928232	15765.503584119473	9239.705593097393	5977.530397733104	14116.120618248322	1300.931156056705	2057.2705436009674	5839.968524580934	1924.9003191233357	13596.579013230097	12231.300111154062	1763.6728458991604	2006.7418241589937	5927.1038257700675	2317.8083453604995	15411.667033774083	275.882234871225	5491.603268223119	12719.843149450619	8427.168487356983	500.55544678330057	5748.9561747224325	3228.365997838393	889.9092992996933	6346.218552809038	3211.8469158520984	3360.9111161569654	
5940.002160487299	6673.412725461508	7360.136392598955	11692.226517930938	13209.04084918591	8450.162425709843	2015.0682737924083	1687.6734403154508	0.0	7983.65579296539	1155.886106977466	4719.8954246585845	2226.5119581251606	4119.700705016598	2150.6791270758995	3877.221336086265	4811.123577728372	3247.699718361282	13507.17974486788	6028.173034210742	1708.2965791405466	5102.557338425934	5470.933267606447	17451.636866949135	11279.185832337798	87.80689015288719	3794.660745628842	15197.94272872056	13315.39265679333	6773.682106566613	4295.47362603976	3648.2480797245144	12606.301257114757	4983.271722339689	6258.031231202232	11223.689909664357	10669.320404115238	2736.656363244261	4826.162490730094	7228.700820594084	1125.273367451502	358.85381864106273	4972.09110315852	4753.954422395703	519.1946683546217	2090.1173884578693	8619.662443814024	1547.9521253833618	1630.1957876193362	4659.40477404629	2716.151969087371	12033.32623393464	8152.782899477574	4334.194669564738	16973.889241403933	10438.64054636903	4895.6234620240375	15314.663578893207	1420.1384941347455	837.3711616758701	7156.878691402104	1030.6629920065468	12398.72443048674	11024.461426664895	2637.111612906026	1229.4401928724665	7174.556359570152	805.9974539668543	14218.210557719201	1956.158781759755	4197.295586163546	13933.73881141499	9646.24074784221	1199.3338991337432	7045.113439355092	2385.719096950437	906.896643922205	5195.708442496239	2272.054952176167	4726.905682521568	
13908.422219587168	1598.8738530130724	15267.359092966317	19637.02606112712	21166.071416304225	519.2688594321614	9821.482955946653	9203.75415110188	7983.65579296539	0.0	7565.3967125717445	12613.961408020481	10169.25554817238	12093.902077651308	5917.823194710903	4126.879318601955	12681.96977666936	4749.290604584623	21426.94711783944	1986.7587477925458	6362.327436092971	13043.882348350111	13399.270963409237	25405.501954976153	19244.879395413634	7995.6412329598215	11655.798751127884	23148.983814400523	21238.88447492324	1258.6655439399203	3717.8557289255496	4337.234089631988	4627.401114177277	12931.355538899026	14220.462407825127	19184.489288385306	2690.441908371358	5351.81290129402	3165.878895725877	15167.461487481049	9084.283844007541	7675.5227382551075	12890.080662204091	12707.92729891036	7973.516167420848	10002.51410106915	16582.964750106057	9357.068942971524	6353.537215523434	12444.665936832678	5268.130532080831	19982.530065546394	16101.997601850922	12310.982160474763	24932.611688647583	18394.351491297384	3260.7388848139462	23276.22807654888	9403.671502793964	7257.063482455671	15036.311206338032	7300.372673832861	4415.320524228573	3041.523121055358	10608.062919714472	7199.082338042195	15098.829381749096	7177.8851856423	6234.972387312367	9453.294553788342	3787.468318710436	21887.67889848535	17591.74700273062	8770.573336609197	14939.225720900899	6002.487460357066	8795.616055761115	2862.1541902444756	5996.558007384721	12559.328164174345	
