0.0	2213.281566644459	6874.293543524055	8033.3614577356	13347.271630995449	8145.828115842061	13278.539683949619	9261.643486649598	7409.118727598835	16970.18515120207	4665.052560297492	1216.4013453962687	3970.7134016770797	661.2685127884768	2457.7139977714173	1520.3038077994756	2774.5560370183694	3852.7696937053056	1168.602518979666	9136.021582064908	2897.3698545075704	2794.6329960002718	9884.032046097107	4747.909890302572	2919.438688322845	269.7514229368374	205.87502877426016	459.9876921904156	10618.315371683495	5171.746000513015	4350.582603078876	1367.9019041444224	1740.6338046347425	5898.394731981117	2430.4760270347565	12441.917996393522	6866.969494876863	13291.618733488162	5627.830971954253	1754.7791576632544	13266.117582703251	5659.075722440438	4331.312921728821	3745.1235162562575	8067.828686449927	3385.4319427362325	655.2581923981861	3098.6064930757966	2196.875756918748	1860.2373050459078	
2213.281566644459	0.0	4665.666786093015	5821.095967865575	11135.119142310925	5940.37055507313	11067.943260558055	7054.60267543852	5217.87221109975	14758.510653837824	2460.7477934894832	1117.8403953048967	6159.283608955152	2651.018452719775	600.2787628608634	3642.6358386344446	811.4905813728798	6028.248613425899	1804.3502752796242	6925.897897417343	976.6802371128915	4995.52886608473	12091.512766067977	6957.006522627543	728.8067614109752	2472.1529396263986	2100.905265099634	2594.7222407326035	12830.818596533632	7385.021378723203	6563.644718036518	851.9123851416869	3951.947198953064	3726.033083482781	4643.747756982761	14654.781635535814	9078.877997423988	15504.675472005969	7840.975694499708	3957.0885052207013	15479.363129203108	3445.8414405760877	2120.6939242232006	1538.8776639053435	10281.109971163336	1195.7079712388454	1599.331602384792	937.9762709758855	494.98116876030184	4060.0664059338606	
6874.293543524055	4665.666786093015	0.0	1177.1132448741828	6477.1438350443605	1278.9452934832345	6404.755088305744	2389.3058217116686	707.6318431537079	10097.739424570422	2210.2756286861986	5705.872425877304	10772.629814731652	7248.778893526609	4479.447021427334	8238.505512996424	4177.227609488792	10626.654133217127	6212.292496962821	2262.3916312921197	4098.767178759613	9631.168073822519	16722.19268095055	11599.24563462581	3955.63300173182	7127.835734724234	6748.3265832033585	7231.545095481487	17478.383727477045	12041.370821990307	11218.214121308782	5517.455588341036	8614.855946859492	1162.1388307798209	9301.796913629914	19303.92050025344	13726.111228121927	20155.184471532135	12499.612036998666	8622.586925431386	20135.354603864245	1268.842071407477	2587.624784146766	3173.719807502938	14936.938160272428	3553.281837959586	6263.896317102182	3857.8499185334845	4799.993707206363	8725.71363429349	
8033.3614577356	5821.095967865575	1177.1132448741828	0.0	5314.025563998917	388.7268765916369	5248.917261357261	1275.2201194091954	948.3347640990331	8937.548063057475	3377.0076874726697	6874.014319575718	11944.231508745537	8419.493645653072	5652.777662142484	9410.42184542905	5352.212416572641	11799.722479788972	7388.5254493043285	1116.8510669292498	5275.385756284815	10798.957651674717	17892.548639173023	12766.276265728653	5118.593009357235	8289.235017391915	7911.688249636702	8397.497528620832	18644.773249795595	13203.819011228215	12381.324092454044	6671.594967133552	9772.97486197647	2306.195266596195	10463.002627392596	20469.914529894017	14892.194842270763	21320.73322072334	13660.926912617106	9777.080362404016	21298.514983280013	2383.405012880345	3718.9827314572817	4308.896802962876	16099.909668130298	4684.512994561338	7415.770195017948	4986.816030256675	5930.198457684888	9879.351549707479	
13347.271630995449	11135.119142310925	6477.1438350443605	5314.025563998917	0.0	5220.391430152854	221.25377148266242	4105.5800262228395	6003.977518532989	3624.179183045806	8686.91356714111	12182.99158042327	17246.892820424902	13724.65342304379	10953.33481621583	14712.862025421948	10647.862125590638	17098.29409169086	12674.363136434471	4215.5981096275755	10561.59800808534	16108.235271333822	23197.40155673026	18076.378979369296	10431.090553664011	13602.678507721674	13224.346888277265	13708.5540819867	23955.527511377826	18517.10911586874	17694.311454041366	11985.495814733014	15086.995040259855	7528.799038702479	15776.607994801432	25781.054800445843	20203.23467450045	26632.27597050451	18974.592767898514	15090.78275741346	26611.627527359047	7693.9643271374	9028.868002883224	9618.880783742945	21413.043062591187	9992.007060689692	12729.184321183071	10292.424272298827	11234.453024185099	15192.860024318405	
8145.828115842061	5940.37055507313	1278.9452934832345	388.7268765916369	5220.391430152854	0.0	5140.286668270284	1117.1388162263747	820.7226065865923	8834.64660386583	3481.0013274107373	6969.510306108113	12027.612292305681	8507.199746551627	5735.043740610218	9493.907477639255	5428.300189966669	11878.161590849506	7454.185458861599	1013.935361478951	5341.20833078779	10893.13915805099	17978.36341137595	12861.670353328664	5226.391105667028	8397.564462597446	8016.5662146435125	8496.8780994682	18740.660598518683	13308.767846154957	12485.15780850686	6792.282362098282	9886.41331899668	2316.0752884394215	10570.910967009902	20566.51319898255	14989.308340758196	21418.252632146425	13767.931160964843	9896.219433844772	21401.076529865903	2540.9417615296543	3866.186913937117	4452.6481231161215	16203.376264145834	4832.109566780055	7539.361565749415	5136.593939848917	6078.900190838445	9999.741596482436	
13278.539683949619	11067.943260558055	6404.755088305744	5248.917261357261	221.25377148266242	5140.286668270284	0.0	4023.3645981692466	5914.367900676585	3694.3606813641923	8614.982210854821	12108.617894000625	17167.487775485068	13647.473849257614	10875.329905145274	14634.006553622346	10568.295816530317	17017.055258379427	12590.419543435562	4142.552693397226	10479.296794628788	16033.034694436414	23118.261071397337	18001.515240498225	10360.362263229777	13532.558695853968	13153.014638631594	13635.35608175176	23880.646756642025	18446.03409810954	17622.7699935351	11919.113597217742	15018.907559814463	7441.255056851709	15706.540212151407	25706.441802542526	20128.976646835574	26558.05588674094	18904.366315862626	15024.812931735589	26539.659681506313	7631.8152731579485	8967.397718033302	9557.420207346495	21341.421216378858	9932.131225605557	12664.06253739975	10233.598828189255	11176.485277579899	15127.382502104263	
9261.643486649598	7054.60267543852	2389.3058217116686	1275.2201194091954	4105.5800262228395	1117.1388162263747	4023.3645981692466	0.0	1903.4925303136527	7717.7098276786155	4596.591066436522	8086.592910694813	13144.209994650131	9624.232929498918	6852.03046051966	10610.653529966112	6544.956461879767	12994.25310269676	8569.009165258716	215.4409915897328	6456.772079193808	12010.274905745391	19094.984457907693	13978.807281538548	6342.266952990466	9513.907012087155	9133.20049358851	9613.887675614202	19857.78504389391	14425.635597742908	13602.072657014176	7906.46742888347	11002.274436541613	3424.164067784709	11687.449531276112	21683.642529164474	16106.44700115409	22535.388981322296	14884.666688490086	11011.190787966347	22518.14823629389	3638.6686827307067	4970.692124680907	5559.046923256573	17320.373359668203	5937.290831167089	8653.103906342276	6241.077412716606	7184.31315897934	11114.496508276981	
7409.118727598835	5217.87221109975	707.6318431537079	948.3347640990331	6003.977518532989	820.7226065865923	5914.367900676585	1903.4925303136527	0.0	9606.039227985944	2761.69436941391	6219.157564158711	11259.937427279066	7746.779859451836	4976.593191711338	8728.6342170616	4665.668636055952	11106.770718813304	6678.047298445478	1825.2416903457568	4570.474832198896	10135.313391163058	17209.81838590406	12103.27931865523	4495.093623765621	7656.215436523998	7272.626611060269	7746.82451300072	17979.974707708127	12558.506639184696	11734.490657490358	6067.929276724556	9147.63654873725	1527.5462949551525	9825.8745162515	19805.904375140886	14231.137524494168	20658.201366049074	13019.243552162457	9163.198093334446	20645.32278902963	1923.78770770332	3196.7908924077374	3770.86452359465	15450.16104092076	4151.7609649454835	6815.86939905699	4456.596969811188	5391.268931328037	9267.861438996917	
16970.18515120207	14758.510653837824	10097.739424570422	8937.548063057475	3624.179183045806	8834.64660386583	3694.3606813641923	7717.7098276786155	9606.039227985944	0.0	12307.993682830946	15802.565574639926	20861.703836096967	17341.82486379812	14569.690225749971	18328.31328273668	14262.593330041444	20710.889916754946	16283.519003490166	7835.354448564611	14173.108781132041	19727.21368030716	26812.46197009449	21695.658338245885	14052.955200885212	17224.978269505868	16845.989482266275	17329.027750046793	27574.834014946646	22139.01428720792	21315.934844838648	15609.141721776945	18710.1990455534	11133.45161414118	19398.98933134445	29400.592939221606	23823.02182202498	30252.136194039143	22596.954631669392	18714.596617456482	30233.09017047475	11318.117521212424	12653.04665767513	13243.05735337832	25034.670609520585	13616.072494331529	16353.12105759698	13916.322655786473	14858.118951799775	18816.774938833067	
