#auto generated file!
69;5;2;1;0;0;1029;574;8;618.4470734710752;621.5832873089257;0.45654396920281
70;5;2;1;0;0;686;1079;3;621.1267433397229;625.7001187413753;0.45654396920281
71;5;2;1;0;0;102;373;9;625.2435747721725;625.8843591916581;0.45654396920281
72;5;2;1;0;0;402;370;1;625.4278152224553;653.3772462216294;0.45654396920281
73;5;2;1;0;0;1417;197;9;652.9207022524266;671.8574717394054;0.45654396920281
74;5;2;1;0;0;902;2143;14;671.4009277702025;675.6153783032136;0.45654396920281
75;5;2;1;0;0;6929;809;22;675.1588343340107;680.8683167008654;0.45654396920281
76;5;2;1;0;0;1459;17;35;680.4117727316626;684.2691654151531;0.45654396920281
77;5;2;1;0;0;1851;902;34;683.8126214459503;684.3032395388215;0.45654396920281
78;5;2;1;0;0;399;3277;4;683.8466955696186;705.5016952217535;0.45654396920281
79;5;2;1;0;0;62;2495;21;705.0451512525507;706.4251201642223;0.45654396920281
80;5;2;1;0;0;1749;1441;26;705.9685761950195;716.9038891792454;0.45654396920281
81;5;2;1;0;0;1158;211;16;716.4473452100426;722.5773279791847;0.45654396920281
82;5;2;1;0;0;1483;4746;37;722.1207840099819;723.045356176624;0.45654396920281
83;5;2;1;0;0;996;785;3;722.5888122074211;726.4591139406646;0.45654396920281
84;5;2;1;0;0;1326;391;51;726.0025699714618;731.0286326402213;0.45654396920281
85;5;2;1;0;0;214;3619;32;730.5720886710185;737.0688400203484;0.45654396920281
86;5;2;1;0;0;458;2351;5;736.6122960511456;737.9770676404773;0.45654396920281
87;5;2;1;0;0;348;3436;3;737.5205236712745;745.335993894555;0.45654396920281
88;5;2;1;0;0;241;605;8;744.8794499253522;775.9932784985683;0.45654396920281
89;5;2;1;0;0;2765;587;40;775.5367345293655;779.422474757922;0.45654396920281
90;5;2;1;0;0;1997;988;33;778.9659307887192;786.8476765463728;0.45654396920281
91;5;2;1;0;0;242;1591;7;786.39113257717;787.2346145878599;0.45654396920281
92;5;2;1;0;0;274;212;27;786.7780706186571;787.2786661680502;0.45654396920281
93;5;2;1;0;0;500;653;30;786.8221221988474;787.8120729050843;0.45654396920281
94;5;2;1;0;0;3044;1060;25;787.3555289358815;789.0540384299825;0.45654396920281
95;5;2;1;0;0;3304;103;15;788.5974944607797;791.1748504559604;0.45654396920281
96;5;2;1;0;0;1297;2616;19;790.7183064867576;794.1618257136881;0.45654396920281
97;5;2;1;0;0;2640;429;34;793.7052817444853;802.4854497429399;0.45654396920281
98;5;2;1;0;0;2142;7545;3;802.028905773737;803.3050098349565;0.45654396920281
99;5;2;1;0;0;193;3850;19;802.8484658657537;823.0128060432152;0.45654396920281
100;5;2;1;0;0;128;1439;5;822.5562620740124;831.9226912303621;0.45654396920281
101;5;2;1;0;0;3192;358;6;831.4661472611593;835.6655142752277;0.45654396920281
102;5;2;1;0;0;2482;112;15;835.2089703060249;845.0983466674599;0.45654396920281
103;5;2;1;0;0;1533;340;32;844.641802698257;849.6107677911688;0.45654396920281
104;5;2;1;0;0;436;787;14;849.154223821966;849.8982174228169;0.45654396920281
105;5;2;1;0;0;98;111;87;849.441673453614;849.9396940349571;0.45654396920281
106;5;2;1;0;0;4238;1076;13;849.4831500657543;852.945589709402;0.45654396920281
107;5;2;1;0;0;41;2332;76;852.4890457401992;856.9525741345741;0.45654396920281
108;5;2;1;0;0;2615;1760;32;852.4896368398189;856.9525741345741;0.45654396920281
109;5;2;1;0;0;5101;85;15;856.4960301653713;885.3639440058421;0.45654396920281
110;5;2;1;0;0;2722;792;2;884.9074000366393;888.620367983985;0.45654396920281
111;5;2;1;0;0;925;1086;9;888.1638240147822;891.4518723293069;0.45654396920281
112;5;2;1;0;0;1661;565;1;890.995328360104;899.4578343194304;0.45654396920281
113;5;2;1;0;0;1718;474;30;899.0012903502276;908.908734864519;0.45654396920281
114;5;2;1;0;0;2873;4801;12;908.4521908953162;909.0984194958451;0.45654396920281
115;5;2;1;0;0;694;69;50;908.6418755266423;914.7270812741115;0.45654396920281
116;5;2;1;0;0;2307;2160;7;914.2705373049087;920.7567940706261;0.45654396920281
117;5;2;1;0;0;2856;1617;3;920.3002501014233;920.9223388896459;0.45654396920281
118;5;2;1;0;0;916;1440;25;920.465794920443;952.3522925672813;0.45654396920281
119;5;2;1;0;0;1704;667;12;951.8957485980785;953.0365304039088;0.45654396920281
120;5;2;1;0;0;921;1002;11;952.579986434706;955.0175824747597;0.45654396920281
121;5;2;1;0;0;831;584;19;954.5610385055569;967.197424938637;0.45654396920281
122;5;2;1;0;0;4345;2174;4;966.7408809694342;972.0795478190536;0.45654396920281
123;5;2;1;0;0;3630;1327;35;971.6230038498508;973.2212069452208;0.45654396920281
124;5;2;1;0;0;7208;1739;25;972.764662976018;974.7040553714139;0.45654396920281
125;5;2;1;0;0;1807;1148;2;974.2475114022111;975.7864875371935;0.45654396920281
126;5;2;1;0;0;898;395;60;975.3299435679907;984.9315280367316;0.45654396920281
127;5;2;1;0;0;1203;1359;15;984.4749840675288;1002.9348875377027;0.45654396920281
128;5;2;1;0;0;405;249;91;1002.4783435684999;1008.909456786184;0.45654396920281
129;5;2;1;0;0;3902;576;49;1008.4529128169812;1014.9047750455217;0.45654396920281
130;5;2;1;0;0;1922;1301;13;1014.4482310763188;1016.8654314043156;0.45654396920281
131;5;2;1;0;0;919;3931;56;1016.4088874351128;1022.7466479395779;0.45654396920281
132;5;2;1;0;0;3821;567;22;1022.2901039703751;1024.7711561758613;0.45654396920281
133;5;2;1;0;0;1426;19;1;1024.3146122066585;1028.8999568418906;0.45654396920281
134;5;2;1;0;0;1079;592;51;1028.4434128726878;1028.993139074601;0.45654396920281
135;5;2;1;0;0;5534;305;70;1028.5365951053982;1033.6689735837895;0.45654396920281
136;5;2;1;0;0;788;1975;2;1033.2124296145867;1038.4353798395189;0.45654396920281
137;5;2;1;0;0;636;1761;49;1037.978835870316;1062.8435914573263;0.45654396920281
138;5;2;1;0;0;2144;1735;7;1062.3870474881235;1068.507324086423;0.45654396920281
139;5;2;1;0;0;3743;1725;1;1068.0507801172203;1069.8727529847827;0.45654396920281
140;5;2;1;0;0;3680;943;10;1069.4162090155799;1070.4038036700144;0.45654396920281
141;5;2;1;0;0;2435;85;10;1069.9472597008116;1080.9126763719644;0.45654396920281
142;5;2;1;0;0;248;688;10;1080.4561324027616;1088.107424521042;0.45654396920281
143;5;2;1;0;0;819;2464;30;1087.6508805518392;1088.1976843428827;0.45654396920281
144;5;2;1;0;0;2077;1374;39;1087.7411403736799;1088.8508837606144;0.45654396920281
145;5;2;1;0;0;183;1290;8;1088.3943397914115;1091.4095012491423;0.45654396920281
146;5;2;1;0;0;3534;4319;4;1090.9529572799395;1093.0725579191728;0.45654396920281
147;5;2;1;0;0;83;597;26;1092.61601394997;1102.3078891656344;0.45654396920281
148;5;2;1;0;0;2615;204;22;1101.8513451964316;1103.1421159711167;0.45654396920281
149;5;2;1;0;0;1009;474;33;1102.685572001914;1126.903756255805;0.45654396920281
150;5;2;1;0;0;196;8838;125;1126.4472122866023;1129.2069504004346;0.45654396920281
151;5;2;1;0;0;673;292;54;1128.7504064312318;1132.313729938674;0.45654396920281
152;5;2;1;0;0;276;295;10;1131.8571859694712;1132.6573763970339;0.45654396920281
153;5;2;1;0;0;368;951;6;1132.200832427831;1140.0179463150132;0.45654396920281
154;5;2;1;0;0;1032;1489;26;1139.5614023458104;1143.2979287292226;0.45654396920281
155;5;2;1;0;0;90;906;1;1142.8413847600198;1147.6388750662857;0.45654396920281
156;5;2;1;0;0;742;3512;9;1147.1823310970829;1148.0446541844415;0.45654396920281
157;5;2;1;0;0;485;3639;32;1147.5881102152387;1150.5969331796275;0.45654396920281
158;5;2;1;0;0;871;644;23;1150.1403892104247;1155.1323658898536;0.45654396920281
159;5;2;1;0;0;336;222;30;1154.6758219206508;1160.2808814129962;0.45654396920281
160;5;2;1;0;0;862;1890;54;1159.8243374437934;1161.6955737309756;0.45654396920281
161;5;2;1;0;0;12266;51;22;1161.2390297617728;1163.3345348406478;0.45654396920281
162;5;2;1;0;0;4567;154;5;1162.877990871445;1185.8099135382818;0.45654396920281
163;5;2;1;0;0;2658;754;6;1185.353369569079;1188.681852442832;0.45654396920281
164;5;2;1;0;0;4518;1983;1;1188.2253084736292;1201.977654560024;0.45654396920281
165;5;2;1;0;0;2637;672;22;1201.521110590821;1206.5755996006715;0.45654396920281
166;5;2;1;0;0;3652;2283;3;1206.1190556314687;1211.3428109028816;0.45654396920281
167;5;2;1;0;0;967;1521;1;1210.8862669336788;1214.0509374055623;0.45654396920281
168;5;2;1;0;0;183;730;45;1213.5943934363595;1214.1877970283435;0.45654396920281
169;5;2;1;0;0;215;645;25;1213.7312530591407;1215.6147507374;0.45654396920281
170;5;2;1;0;0;58;4598;91;1215.1582067681973;1217.953413280184;0.45654396920281
171;5;2;1;0;0;359;1103;64;1217.496869310981;1242.1237127234817;0.45654396920281
172;5;2;1;0;0;2321;625;45;1241.667168754279;1249.3912762773823;0.45654396920281
173;5;2;1;0;0;467;122;50;1248.9347323081795;1250.1110873177638;0.45654396920281
174;5;2;1;0;0;4075;269;28;1249.654543348561;1253.155248344582;0.45654396920281
175;5;2;1;0;0;876;294;1;1252.6987043753793;1256.6155296511615;0.45654396920281
176;5;2;1;0;0;419;1348;60;1256.1589856819587;1273.8766251725933;0.45654396920281
177;5;2;1;0;0;1174;1215;10;1273.4200812033905;1274.9505879197059;0.45654396920281
178;5;2;1;0;0;2521;148;52;1274.494043950503;1280.9224438553586;0.45654396920281
179;5;2;1;0;0;3800;689;34;1280.4658998861557;1306.94434761571;0.45654396920281
180;5;2;1;0;0;4082;21;49;1306.4878036465072;1310.0246322580172;0.45654396920281
181;5;2;1;0;0;2401;2027;8;1309.5680882888144;1315.741514457127;0.45654396920281
182;5;2;1;0;0;1074;87;3;1315.2849704879243;1327.0372005785443;0.45654396920281
183;5;2;1;0;0;1060;2144;7;1326.5806566093415;1328.3310934505607;0.45654396920281
184;5;2;1;0;0;1659;1108;40;1327.874549481358;1329.174692218292;0.45654396920281
185;5;2;1;0;0;3626;1015;26;1328.7181482490892;1339.8893488864994;0.45654396920281
186;5;2;1;0;0;1347;1161;8;1339.4328049172966;1343.3864892762303;0.45654396920281
187;5;2;1;0;0;1046;3520;5;1342.9299453070275;1367.7509483259455;0.45654396920281
188;5;2;1;0;0;337;8744;43;1367.2944043567427;1371.8470168141143;0.45654396920281
189;5;2;1;0;0;1474;525;6;1371.3904728449115;1373.258424506421;0.45654396920281
190;5;2;1;0;0;9028;235;9;1372.8018805372183;1375.7358448688453;0.45654396920281
191;5;2;1;0;0;3688;1805;6;1375.2793008996425;1385.5310622342809;0.45654396920281
192;5;2;1;0;0;3776;718;6;1385.074518265078;1404.5251256041402;0.45654396920281
193;5;2;1;0;0;288;815;46;1404.0685816349373;1421.5704200593325;0.45654396920281
194;5;2;1;0;0;3083;1965;12;1421.1138760901297;1422.0268128346972;0.45654396920281
195;5;2;1;0;0;3936;901;22;1421.5702688654944;1422.925013417848;0.45654396920281
196;5;2;1;0;0;204;3542;47;1422.4684694486452;1425.6905627951064;0.45654396920281
197;5;2;1;0;0;149;2608;19;1425.2340188259036;1426.0331824324885;0.45654396920281
198;5;2;1;0;0;8047;1073;5;1425.5766384632857;1447.4982480770016;0.45654396920281
199;5;2;1;0;0;860;305;25;1447.0417041077988;1453.983160615668;0.45654396920281
200;5;2;1;0;0;1403;1658;10;1453.5266166464653;1454.8763565122517;0.45654396920281
201;5;2;1;0;0;2700;1712;1;1454.419812543049;1455.0597867345216;0.45654396920281
202;5;2;1;0;0;983;2576;23;1454.6032427653188;1485.869524143291;0.45654396920281
203;5;2;1;0;0;1409;2297;37;1485.4129801740883;1492.2325725826222;0.45654396920281
204;5;2;1;0;0;1684;2156;5;1491.7760286134194;1493.339734290742;0.45654396920281
205;5;2;1;0;0;292;898;43;1492.8831903215391;1498.4668974542249;0.45654396920281
206;5;2;1;0;0;849;25;19;1498.010353485022;1499.9809968394557;0.45654396920281
207;5;2;1;0;0;906;2675;2;1499.5244528702528;1505.9499285719207;0.45654396920281
208;5;2;1;0;0;3279;289;5;1505.493384602718;1509.4784520859307;0.45654396920281
209;5;2;1;0;0;391;287;14;1509.021908116728;1511.0775826098807;0.45654396920281
210;5;2;1;0;0;377;757;7;1510.6210386406779;1515.9262225450102;0.45654396920281
211;5;2;1;0;0;2396;1861;16;1515.4696785758074;1516.301179783488;0.45654396920281
212;5;2;1;0;0;2212;2106;30;1515.844635814285;1521.7463468431101;0.45654396920281
213;5;2;1;0;0;8275;1827;18;1521.2898028739073;1545.7228892290973;0.45654396920281
214;5;2;1;0;0;3242;873;5;1545.2663452598945;1558.6131934974528;0.45654396920281
215;5;2;1;0;0;1242;527;14;1558.15664952825;1561.4599467846774;0.45654396920281
216;5;2;1;0;0;474;20;23;1561.0034028154746;1561.897961885797;0.45654396920281
217;5;2;1;0;0;1335;373;2;1561.4414179165942;1564.249537790388;0.45654396920281
218;5;2;1;0;0;4989;1100;14;1563.7929938211853;1567.4962643018994;0.45654396920281
219;5;2;1;0;0;2228;992;2;1567.0397203326966;1580.6355232736094;0.45654396920281
220;5;2;1;0;0;263;3137;6;1580.1789793044065;1580.7747322229197;0.45654396920281
221;5;2;1;0;0;133;1011;21;1580.318188253717;1583.9091279256365;0.45654396920281
222;5;2;1;0;0;697;6493;4;1583.4525839564337;1601.65770997819;0.45654396920281
223;5;2;1;0;0;72;437;25;1601.2011660089872;1606.4130639773139;0.45654396920281
224;5;2;1;0;0;2437;2370;13;1605.956520008111;1609.1863406464183;0.45654396920281
225;5;2;1;0;0;292;2682;44;1608.7297966772155;1612.3967822155057;0.45654396920281
226;5;2;1;0;0;1026;165;24;1611.940238246303;1630.5817840643444;0.45654396920281
227;5;2;1;0;0;1449;2382;36;1630.1252400951416;1633.0843087395936;0.45654396920281
228;5;2;1;0;0;87;3398;13;1632.6277647703907;1634.1893665755254;0.45654396920281
229;5;2;1;0;0;2906;60;30;1633.7328226063225;1634.8442151656832;0.45654396920281
230;5;2;1;0;0;1793;28;30;1634.3876711964804;1636.1384801737158;0.45654396920281
231;5;2;1;0;0;8151;1246;6;1635.681936204513;1636.4221718614895;0.45654396920281
232;5;2;1;0;0;3023;296;1;1635.9656278922866;1673.7270216675217;0.45654396920281
233;5;2;1;0;0;861;821;33;1673.270477698319;1680.3551483675021;0.45654396920281
234;5;2;1;0;0;2071;2182;17;1679.8986043982993;1684.1093945443959;0.45654396920281
235;5;2;1;0;0;1536;456;3;1683.652850575193;1687.8340426549057;0.45654396920281
236;5;2;1;0;0;314;1416;32;1687.377498685703;1691.7391998679989;0.45654396920281
237;5;2;1;0;0;2704;972;14;1691.282655898796;1693.743003669228;0.45654396920281
238;5;2;1;0;0;574;7328;2;1693.2864597000253;1698.9000972868978;0.45654396920281
239;5;2;1;0;0;3351;632;83;1698.443553317695;1704.6327695046245;0.45654396920281
240;5;2;1;0;0;1045;3418;7;1704.1762255354217;1722.5291023147017;0.45654396920281
241;5;2;1;0;0;2172;199;38;1722.072558345499;1728.9856117288646;0.45654396920281
242;5;2;1;0;0;19;1684;65;1728.5290677596618;1736.640926484705;0.45654396920281
243;5;2;1;0;0;1215;1671;25;1736.1843825155022;1738.2737166325883;0.45654396920281
244;5;2;1;0;0;1921;458;33;1737.8171726633855;1740.052714566638;0.45654396920281
245;5;2;1;0;0;181;940;75;1739.5961705974353;1740.1904819260963;0.45654396920281
246;5;2;1;0;0;3931;6473;10;1739.7339379568934;1751.9794509961853;0.45654396920281
247;5;2;1;0;0;1276;2643;1;1751.5229070269825;1755.9714665520257;0.45654396920281
248;5;2;1;0;0;1475;2744;45;1755.514922582823;1758.4796489175724;0.45654396920281
249;5;2;1;0;0;727;1491;33;1758.0231049483696;1759.6980403230627;0.45654396920281
250;5;2;1;0;0;416;2617;2;1759.24149635386;1760.586451627405;0.45654396920281
251;5;2;1;0;0;5034;1089;42;1760.1299076582022;1763.1340674966968;0.45654396920281
252;5;2;1;0;0;229;6446;30;1762.677523527494;1763.1554919718824;0.45654396920281
253;5;2;1;0;0;138;73;26;1762.6989480026796;1764.73090936848;0.45654396920281
254;5;2;1;0;0;187;4327;76;1764.2743653992773;1788.9417048818395;0.45654396920281
255;5;2;1;0;0;2651;1984;2;1788.4851609126367;1793.2572139648632;0.45654396920281
256;5;2;1;0;0;994;1182;30;1792.8006699956604;1798.6181856216033;0.45654396920281
